1,676016e-05 12000000 5 2057
1,311395e-04 12000000 6 3920
7,066063e-05 12000000 6 3184
4,117224e-05 12000000 6 2791
3,161462e-05 12000000 6 2056
1,897169e-04 12000000 6 2285
3,141677e-04 12000000 6 2038
1,771967e-04 12000000 6 2650
7,236661e-05 12000000 6 3013
6,737976e-05 12000000 6 1630
1,090784e-04 12000000 6 1945
2,955393e-05 120000000 1 14638
6,931084e-05 120000000 1 12331
4,984317e-05 120000000 1 13253
2,581077e-05 120000000 1 13191
4,577712e-05 120000000 1 14666
2,709233e-05 120000000 1 13226
1,157171e-05 120000000 1 14230
9,670173e-06 120000000 1 13692
1,509205e-05 120000000 1 13687
3,420689e-06 120000000 1 13954
4,772942e-05 120000000 2 13554
3,468100e-05 120000000 2 14800
4,226511e-05 120000000 2 16115
3,247177e-05 120000000 2 14659
7,174289e-05 120000000 2 14754
1,432012e-04 120000000 2 14595
2,420861e-05 120000000 2 15050
2,300736e-05 120000000 2 13741
9,154176e-05 120000000 2 14040
5,275040e-05 120000000 2 13591
3,919039e-05 120000000 3 15800
3,547678e-05 120000000 3 13771
1,788983e-06 120000000 3 14282
9,932085e-07 120000000 3 14929
1,021130e-05 120000000 3 14841
1,914022e-06 120000000 3 15688
2,594870e-05 120000000 3 13644
1,804172e-05 120000000 3 14498
7,232417e-05 120000000 3 13882
6,425697e-06 120000000 3 17287
6,423910e-05 120000000 4 13598
3,333121e-05 120000000 4 14661
8,728139e-06 120000000 4 14964
6,585187e-05 120000000 4 13734
1,961434e-05 120000000 4 15075
1,565440e-05 120000000 4 14991
3,478711e-05 120000000 4 13897
2,935233e-05 120000000 4 15993
8,782586e-05 120000000 4 13626
5,701346e-05 120000000 4 14611
7,062317e-06 120000000 5 14553
3,480833e-05 120000000 5 15249
3,150852e-05 120000000 5 15648
4,676388e-05 120000000 5 16499
2,969186e-05 120000000 5 17930
1,726717e-05 120000000 5 15154
1,302532e-05 120000000 5 17308
4,783553e-05 120000000 5 16073
6,084608e-05 120000000 5 15296
7,703916e-07 120000000 5 15993
4,377904e-06 120000000 6 17026
6,994974e-05 120000000 6 17446
9,508333e-05 120000000 6 22167
9,969547e-06 120000000 6 16035
4,542698e-05 120000000 6 17580
2,799650e-05 120000000 6 19122
6,968448e-05 120000000 6 16457
8,070861e-05 120000000 6 17024
4,367293e-06 120000000 6 19470
5,555650e-06 120000000 6 19305
