2,707007e-04 3600000 3 644
4,100403e-04 4800000 4 1082
2,561906e-04 4800000 4 1223
3,805967e-04 4800000 4 1020
1,593713e-04 4800000 4 1059
4,739676e-04 4800000 4 1121
2,395771e-04 4800000 4 1083
2,471718e-04 4800000 4 1364
4,027763e-06 4800000 4 1350
1,090700e-04 4800000 4 1318
8,297694e-05 4800000 4 1177
1,143835e-04 6000000 5 1913
1,612728e-04 6000000 5 1898
2,550682e-04 6000000 5 1773
3,352448e-05 6000000 5 1599
3,486513e-04 6000000 5 1695
3,840523e-05 6000000 5 1662
2,187892e-04 6000000 5 1914
1,192559e-04 6000000 5 2008
1,676848e-05 6000000 5 1944
1,003779e-04 6000000 5 1681
1,864277e-04 7200000 6 2491
4,195033e-05 7200000 6 2586
1,404496e-04 7200000 6 2635
2,838658e-04 7200000 6 2494
7,582433e-05 7200000 6 2133
4,389556e-05 7200000 6 2490
1,880192e-04 7200000 6 2540
2,924519e-04 7200000 6 2558
3,471741e-04 7200000 6 2305
2,529191e-04 7200000 6 2307
9,633037e-06 9600000 8 3592
1,177258e-04 9600000 8 3639
1,872234e-04 9600000 8 3671
9,544408e-05 9600000 8 3748
1,200782e-04 9600000 8 3749
2,240943e-04 9600000 8 3749
2,920982e-04 9600000 8 3716
1,858971e-04 9600000 8 3732
8,417060e-05 9600000 8 3694
6,016473e-05 9600000 8 3675
1,782494e-04 12000000 10 4877
1,155423e-04 12000000 10 4770
7,961910e-06 12000000 10 4940
1,626522e-04 12000000 10 4768
6,662871e-05 12000000 10 4935
3,578906e-04 12000000 10 4814
2,436213e-06 12000000 10 4940
2,097621e-04 12000000 10 4831
4,264936e-05 12000000 10 4832
1,270015e-04 12000000 10 5017
2,957161e-05 14400000 12 5863
4,036814e-05 14400000 12 5887
1,426600e-04 14400000 12 5865
9,775234e-05 14400000 12 5991
1,225982e-04 14400000 12 5882
2,798006e-05 14400000 12 5991
1,365612e-05 14400000 12 5883
1,454895e-04 14400000 12 6020
8,969681e-05 14400000 12 6023
4,629224e-05 14400000 12 5962
6,333950e-05 12000000 1 490
9,963516e-05 12000000 1 736
1,520419e-04 12000000 1 831
7,416204e-05 12000000 1 743
2,111039e-05 12000000 1 737
1,874887e-04 12000000 1 471
8,806990e-05 12000000 1 643
1,024916e-04 12000000 1 753
7,385606e-07 12000000 1 471
1,978785e-04 12000000 1 753
2,736976e-04 24000000 2 3941
3,246345e-05 24000000 2 3390
1,045076e-04 24000000 2 2814
5,714079e-05 24000000 2 2869
8,896345e-05 24000000 2 4556
1,878445e-05 24000000 2 4660
1,220230e-04 24000000 2 4114
2,322560e-04 24000000 2 2907
1,050381e-04 24000000 2 4787
3,771556e-05 24000000 2 4770
7,109337e-05 36000000 3 7342
1,891759e-05 36000000 3 8292
1,688499e-04 36000000 3 8185
9,969547e-06 36000000 3 6207
3,444404e-05 36000000 3 6502
5,192404e-05 36000000 3 6644
2,670683e-05 36000000 3 6080
7,387910e-05 36000000 3 4506
1,153655e-04 36000000 3 7849
2,344467e-05 36000000 3 7319
2,758269e-05 48000000 4 12467
5,631016e-05 48000000 4 10317
1,536334e-04 48000000 4 10654
8,363176e-05 48000000 4 12883
2,530980e-05 48000000 4 12076
6,421486e-05 48000000 4 10354
7,166861e-05 48000000 4 10843
2,073177e-06 48000000 4 10835
1,149322e-04 48000000 4 13123
1,003248e-04 48000000 4 11673
2,697562e-05 60000000 5 16842
8,155516e-05 60000000 5 17438
9,736120e-06 60000000 5 16316
5,356511e-05 60000000 5 15271
1,006325e-04 60000000 5 18063
2,945011e-05 60000000 5 18701
5,912492e-05 60000000 5 16291
7,000279e-05 60000000 5 15843
5,194899e-06 60000000 5 18890
2,563872e-05 60000000 5 16032
1,406358e-04 72000000 6 23303
4,627456e-05 72000000 6 21564
3,775093e-05 72000000 6 24338
5,301002e-06 72000000 6 23871
2,029693e-05 72000000 6 24857
6,609819e-05 72000000 6 22894
4,567331e-05 72000000 6 23552
2,211837e-05 72000000 6 23650
3,042044e-05 72000000 6 22899
2,974013e-05 72000000 6 23179
1,182214e-04 96000000 8 30503
5,820676e-05 96000000 8 31815
4,819326e-05 96000000 8 33912
7,139609e-06 96000000 8 34657
5,495008e-06 96000000 8 33695
7,143821e-05 96000000 8 32714
7,895595e-06 96000000 8 34304
1,704700e-05 96000000 8 32093
3,956743e-05 96000000 8 31706
1,322729e-05 96000000 8 32522
6,659124e-06 120000000 10 40480
1,528304e-05 120000000 10 35353
6,385941e-05 120000000 10 34649
5,967666e-05 120000000 10 34962
8,335891e-05 120000000 10 36724
1,753471e-05 120000000 10 44325
1,734194e-04 120000000 10 45596
1,792729e-05 120000000 10 32458
4,186420e-05 120000000 10 28381
4,074783e-05 120000000 10 39138
7,502646e-06 144000000 12 54293
3,255187e-05 144000000 12 51839
5,598301e-05 144000000 12 52595
3,875891e-05 144000000 12 50947
6,158154e-06 144000000 12 53783
1,178163e-05 144000000 12 43575
2,936877e-05 144000000 12 51517
2,852878e-05 144000000 12 52897
6,184522e-05 144000000 12 53927
1,146384e-05 144000000 12 54239
